problem_id,category,solver_rule,solver_predicted,solver_correct,answer
507c634f,gravity,gravity_solver,147.16,True,147.16
50ea5164,gravity,gravity_solver,80.25,True,80.25
50eab1a0,gravity,gravity_solver,133.54,True,133.55
511560ac,gravity,gravity_solver,53.91,True,53.91
5116e8ec,gravity,gravity_solver,7.80,True,7.8
5119d42d,gravity,gravity_solver,24.48,True,24.48
511eba58,gravity,gravity_solver,46.36,True,46.36
514f5f12,gravity,gravity_solver,6.41,True,6.41
517c7ec8,gravity,gravity_solver,59.30,True,59.3
51ac2b8c,gravity,gravity_solver,113.81,True,113.81
51ccb149,gravity,gravity_solver,210.86,True,210.86
51ff6cdb,gravity,gravity_solver,124.69,True,124.69
52363caa,gravity,gravity_solver,28.83,True,28.83
528d915e,gravity,gravity_solver,28.69,True,28.69
52ac27f0,gravity,gravity_solver,26.72,True,26.71
52f83b1c,gravity,gravity_solver,83.74,True,83.74
5300b2d9,gravity,gravity_solver,43.62,True,43.62
53738ef7,gravity,gravity_solver,25.10,True,25.1
53aca3d8,gravity,gravity_solver,50.90,True,50.9
53bcb446,gravity,gravity_solver,92.46,True,92.46
5415cc20,gravity,gravity_solver,55.61,True,55.61
542f0793,gravity,gravity_solver,57.37,True,57.37
543af90d,gravity,gravity_solver,76.85,True,76.85
5479f05a,gravity,gravity_solver,152.06,True,152.07
54a20616,gravity,gravity_solver,4.49,True,4.49
54a9a1d3,gravity,gravity_solver,46.57,True,46.57
55233aeb,gravity,gravity_solver,60.57,True,60.57
552ddd9b,gravity,gravity_solver,77.16,True,77.17
553cb8ee,gravity,gravity_solver,77.10,True,77.1
5540e7c5,gravity,gravity_solver,13.56,True,13.56
554e3ed8,gravity,gravity_solver,46.56,True,46.56
5554ce0c,gravity,gravity_solver,69.42,True,69.42
5561481f,gravity,gravity_solver,13.34,True,13.34
557371be,gravity,gravity_solver,85.85,True,85.85
55dd52a9,gravity,gravity_solver,46.81,True,46.81
5600ed7c,gravity,gravity_solver,12.23,True,12.23
560b2396,gravity,gravity_solver,68.97,True,68.97
560ff26d,gravity,gravity_solver,7.11,True,7.11
56233698,gravity,gravity_solver,186.59,True,186.59
5657b059,gravity,gravity_solver,58.70,True,58.7
565bc498,gravity,gravity_solver,94.71,True,94.71
5674eb77,gravity,gravity_solver,65.59,True,65.59
56b1e037,gravity,gravity_solver,10.66,True,10.66
572053c7,gravity,gravity_solver,8.30,True,8.3
5733540b,gravity,gravity_solver,11.00,True,11.0
57f8b8c6,gravity,gravity_solver,35.85,True,35.85
58350cd5,gravity,gravity_solver,14.81,True,14.81
584f14b2,gravity,gravity_solver,88.50,True,88.5
58608a50,gravity,gravity_solver,21.36,True,21.36
58e63752,gravity,gravity_solver,35.87,True,35.87
58f6b6a7,gravity,gravity_solver,15.69,True,15.68
5902a5f8,gravity,gravity_solver,106.99,True,106.99
59148e34,gravity,gravity_solver,16.75,True,16.75
59231084,gravity,gravity_solver,31.30,True,31.3
5935abb1,gravity,gravity_solver,166.36,True,166.36
5957f4e5,gravity,gravity_solver,52.08,True,52.08
596a2690,gravity,gravity_solver,139.94,True,139.94
59aa67c2,gravity,gravity_solver,86.95,True,86.95
59ee7180,gravity,gravity_solver,7.23,True,7.23
59f2d306,gravity,gravity_solver,63.81,True,63.81
59f9b417,gravity,gravity_solver,44.06,True,44.06
5a4be7fa,gravity,gravity_solver,90.00,True,89.99
5ad35676,gravity,gravity_solver,167.71,True,167.71
5b30b755,gravity,gravity_solver,12.11,True,12.11
5b3a830a,gravity,gravity_solver,14.45,True,14.45
5b43f7fc,gravity,gravity_solver,92.16,True,92.16
5b44ebd7,gravity,gravity_solver,35.97,True,35.98
5b9c7d54,gravity,gravity_solver,213.68,True,213.69
5c102449,gravity,gravity_solver,68.65,True,68.65
5c3be436,gravity,gravity_solver,133.37,True,133.36
5c5c570e,gravity,gravity_solver,8.70,True,8.7
5c66563b,gravity,gravity_solver,75.35,True,75.35
5c69e4c6,gravity,gravity_solver,146.28,True,146.28
5c7d8aed,gravity,gravity_solver,29.83,True,29.83
5c880dbc,gravity,gravity_solver,22.32,True,22.32
5cfa6edb,gravity,gravity_solver,82.52,True,82.52
5da3df62,gravity,gravity_solver,53.59,True,53.59
5ddaa052,gravity,gravity_solver,36.98,True,36.98
5e6ee1d9,gravity,gravity_solver,81.93,True,81.93
5ea6d59c,gravity,gravity_solver,13.27,True,13.27
5eab0201,gravity,gravity_solver,93.87,True,93.87
5eb5a358,gravity,gravity_solver,8.41,True,8.41
5ec07eeb,gravity,gravity_solver,19.15,True,19.15
5ee3b148,gravity,gravity_solver,156.50,True,156.51
5ee5d302,gravity,gravity_solver,158.37,True,158.38
5ef0cc1c,gravity,gravity_solver,101.81,True,101.81
5f06f595,gravity,gravity_solver,7.80,True,7.8
5f5803c5,gravity,gravity_solver,72.83,True,72.82
5f6ca19f,gravity,gravity_solver,25.65,True,25.65
5f79a0ce,gravity,gravity_solver,55.81,True,55.81
5fa53d16,gravity,gravity_solver,42.12,True,42.12
5fbcebc2,gravity,gravity_solver,174.40,True,174.4
5fd417b3,gravity,gravity_solver,53.25,True,53.25
5fe169fc,gravity,gravity_solver,62.76,True,62.76
60274ab3,gravity,gravity_solver,21.61,True,21.61
602a588b,gravity,gravity_solver,23.03,True,23.03
606b92c0,gravity,gravity_solver,140.39,True,140.39
60be7db6,gravity,gravity_solver,127.51,True,127.51
60d19850,gravity,gravity_solver,57.58,True,57.58
60db6fdd,gravity,gravity_solver,95.72,True,95.72
60f9cba9,gravity,gravity_solver,96.86,True,96.86
60fba75b,gravity,gravity_solver,61.36,True,61.36
618c69cb,gravity,gravity_solver,108.31,True,108.31
619e00cc,gravity,gravity_solver,17.93,True,17.93
62082106,gravity,gravity_solver,67.94,True,67.94
6221b30e,gravity,gravity_solver,12.56,True,12.56
6234d6d9,gravity,gravity_solver,80.37,True,80.37
62380ed2,gravity,gravity_solver,91.59,True,91.59
623af32d,gravity,gravity_solver,96.96,True,96.96
625b7e5d,gravity,gravity_solver,116.00,True,116.0
62945ac6,gravity,gravity_solver,218.60,True,218.6
629d619c,gravity,gravity_solver,77.68,True,77.68
62c58f4b,gravity,gravity_solver,85.70,True,85.7
62def62f,gravity,gravity_solver,48.68,True,48.68
62fc1b1f,gravity,gravity_solver,41.19,True,41.19
63316c38,gravity,gravity_solver,168.43,True,168.43
634ebedf,gravity,gravity_solver,54.33,True,54.32
63588047,gravity,gravity_solver,73.64,True,73.63
635fea7c,gravity,gravity_solver,82.04,True,82.04
63a030aa,gravity,gravity_solver,67.15,True,67.15
63e8b2d5,gravity,gravity_solver,5.89,True,5.89
640acd9c,gravity,gravity_solver,47.64,True,47.64
64128659,gravity,gravity_solver,6.72,True,6.72
645fe504,gravity,gravity_solver,79.87,True,79.87
647e3c1b,gravity,gravity_solver,86.71,True,86.71
6488eec9,gravity,gravity_solver,91.66,True,91.66
649c2246,gravity,gravity_solver,10.27,True,10.27
64bbf892,gravity,gravity_solver,69.60,True,69.6
65044291,gravity,gravity_solver,131.29,True,131.29
6540cf61,gravity,gravity_solver,120.57,True,120.57
65a42d6a,gravity,gravity_solver,87.62,True,87.62
6606d605,gravity,gravity_solver,200.38,True,200.38
660fc103,gravity,gravity_solver,155.13,True,155.13
6659ec00,gravity,gravity_solver,75.61,True,75.61
66617764,gravity,gravity_solver,106.09,True,106.09
667e6f1a,gravity,gravity_solver,91.09,True,91.08
66ae2b46,gravity,gravity_solver,24.71,True,24.71
66b1cf74,gravity,gravity_solver,18.21,True,18.21
66d1e998,gravity,gravity_solver,58.20,True,58.2
66df03f5,gravity,gravity_solver,6.29,True,6.29
66e4acb6,gravity,gravity_solver,25.39,True,25.39
66e8ea1d,gravity,gravity_solver,41.98,True,41.98
66e931de,gravity,gravity_solver,16.49,True,16.49
66f26118,gravity,gravity_solver,13.60,True,13.6
6735003f,gravity,gravity_solver,93.34,True,93.34
676d7150,gravity,gravity_solver,54.17,True,54.17
67760414,gravity,gravity_solver,57.06,True,57.06
67988b7f,gravity,gravity_solver,93.36,True,93.36
6799cb43,gravity,gravity_solver,6.11,True,6.11
679b5ccf,gravity,gravity_solver,59.34,True,59.34
67b4058c,gravity,gravity_solver,13.50,True,13.5
67d9c7d1,gravity,gravity_solver,26.66,True,26.66
680b8642,gravity,gravity_solver,13.01,True,13.01
680b97a2,gravity,gravity_solver,127.49,True,127.49
68450646,gravity,gravity_solver,15.15,True,15.15
684d50d4,gravity,gravity_solver,50.39,True,50.39
6876804c,gravity,gravity_solver,32.85,True,32.85
6889e19c,gravity,gravity_solver,37.48,True,37.48
68b3dc9a,gravity,gravity_solver,58.59,True,58.59
68c5c2a5,gravity,gravity_solver,10.77,True,10.77
68d2848b,gravity,gravity_solver,32.71,True,32.71
69030119,gravity,gravity_solver,26.80,True,26.8
6904934e,gravity,gravity_solver,6.70,True,6.7
697f134b,gravity,gravity_solver,88.79,True,88.78
69ada2b1,gravity,gravity_solver,33.57,True,33.57
69b41f8c,gravity,gravity_solver,176.05,True,176.06
6ad90163,gravity,gravity_solver,68.94,True,68.94
6aea9876,gravity,gravity_solver,101.40,True,101.4
6af07300,gravity,gravity_solver,47.67,True,47.67
6b01cc50,gravity,gravity_solver,18.99,True,18.99
6b0e997f,gravity,gravity_solver,76.46,True,76.45
6b182424,gravity,gravity_solver,22.52,True,22.52
6b3616b5,gravity,gravity_solver,32.84,True,32.84
6b3f1b31,gravity,gravity_solver,109.73,True,109.73
6bca2607,gravity,gravity_solver,73.02,True,73.02
6bf09c5e,gravity,gravity_solver,36.60,True,36.6
6c662a0c,gravity,gravity_solver,43.05,True,43.05
6c6f1905,gravity,gravity_solver,9.02,True,9.02
6c6f9519,gravity,gravity_solver,171.35,True,171.35
6ca70b35,gravity,gravity_solver,18.27,True,18.27
6cdcf6d9,gravity,gravity_solver,187.28,True,187.28
6cec77c9,gravity,gravity_solver,13.89,True,13.89
6cfb1f29,gravity,gravity_solver,14.74,True,14.74
6d1e50f7,gravity,gravity_solver,143.73,True,143.73
6d30152f,gravity,gravity_solver,172.09,True,172.09
6d32ffae,gravity,gravity_solver,60.77,True,60.77
6d4c44d1,gravity,gravity_solver,11.95,True,11.95
6d93a375,gravity,gravity_solver,58.00,True,58.0
6df12964,gravity,gravity_solver,17.08,True,17.08
6df4b5e1,gravity,gravity_solver,90.92,True,90.92
6e44fdb5,gravity,gravity_solver,47.04,True,47.04
6eb182f1,gravity,gravity_solver,85.85,True,85.85
6ed58b4e,gravity,gravity_solver,14.85,True,14.85
6ee4b565,gravity,gravity_solver,91.19,True,91.19
6eefcd21,gravity,gravity_solver,46.18,True,46.18
6ef038ef,gravity,gravity_solver,45.66,True,45.66
6ef133e6,gravity,gravity_solver,39.72,True,39.72
6f3a0625,gravity,gravity_solver,187.25,True,187.25
6f3ba33d,gravity,gravity_solver,29.29,True,29.29
6f59b884,gravity,gravity_solver,23.38,True,23.38
703b3d10,gravity,gravity_solver,15.32,True,15.32
7054453b,gravity,gravity_solver,8.40,True,8.4
70f76d59,gravity,gravity_solver,89.40,True,89.39
7137999a,gravity,gravity_solver,13.57,True,13.57
71391d1f,gravity,gravity_solver,176.81,True,176.81
71621827,gravity,gravity_solver,79.39,True,79.39
71b8525d,gravity,gravity_solver,67.50,True,67.5
71fc0560,gravity,gravity_solver,65.24,True,65.24
72623f09,gravity,gravity_solver,124.71,True,124.71
72d5e890,gravity,gravity_solver,6.49,True,6.49
72e80455,gravity,gravity_solver,83.62,True,83.62
7322535e,gravity,gravity_solver,22.49,True,22.49
735169d7,gravity,gravity_solver,59.13,True,59.13
736cdc47,gravity,gravity_solver,96.15,True,96.15
738d1803,gravity,gravity_solver,6.55,True,6.55
73955ecf,gravity,gravity_solver,20.99,True,20.99
73a82df5,gravity,gravity_solver,41.24,True,41.24
73f98498,gravity,gravity_solver,32.44,True,32.44
74515acf,gravity,gravity_solver,17.74,True,17.74
74a50b2c,gravity,gravity_solver,129.24,True,129.23
74f66f4c,gravity,gravity_solver,95.02,True,95.02
75161f7e,gravity,gravity_solver,66.34,True,66.34
7527104b,gravity,gravity_solver,58.70,True,58.7
7555bb51,gravity,gravity_solver,15.87,True,15.87
755ade1a,gravity,gravity_solver,108.06,True,108.06
75644d4a,gravity,gravity_solver,5.63,True,5.63
7588365a,gravity,gravity_solver,94.14,True,94.14
758d3a83,gravity,gravity_solver,30.93,True,30.93
7595a683,gravity,gravity_solver,58.51,True,58.51
759d7b6d,gravity,gravity_solver,6.04,True,6.03
75a8d99a,gravity,gravity_solver,98.02,True,98.02
75f339e2,gravity,gravity_solver,49.96,True,49.95
7609c01e,gravity,gravity_solver,42.53,True,42.53
762701da,gravity,gravity_solver,57.39,True,57.39
765c19ab,gravity,gravity_solver,215.09,True,215.09
76983293,gravity,gravity_solver,76.49,True,76.49
769d2bde,gravity,gravity_solver,141.08,True,141.08
76a0c79a,gravity,gravity_solver,11.14,True,11.14
76c60d62,gravity,gravity_solver,21.32,True,21.32
76cd9376,gravity,gravity_solver,85.98,True,85.98
76d51969,gravity,gravity_solver,85.88,True,85.88
76f3250f,gravity,gravity_solver,70.75,True,70.74
76f535d3,gravity,gravity_solver,10.62,True,10.62
77665807,gravity,gravity_solver,113.44,True,113.44
7781eb75,gravity,gravity_solver,116.17,True,116.18
779e363e,gravity,gravity_solver,74.65,True,74.65
779f2f4a,gravity,gravity_solver,14.34,True,14.34
77c410ac,gravity,gravity_solver,6.96,True,6.96
77f7d1e9,gravity,gravity_solver,121.05,True,121.05
780d3ceb,gravity,gravity_solver,79.35,True,79.35
788601f7,gravity,gravity_solver,198.64,True,198.64
78ee6d59,gravity,gravity_solver,128.39,True,128.39
794d0a6d,gravity,gravity_solver,140.76,True,140.76
7973ccd8,gravity,gravity_solver,5.16,True,5.16
7a39cbcd,gravity,gravity_solver,12.86,True,12.86
7a4744f6,gravity,gravity_solver,25.72,True,25.72
7a895e9c,gravity,gravity_solver,23.62,True,23.62
7ab01f65,gravity,gravity_solver,38.69,True,38.69
7ab7b63d,gravity,gravity_solver,40.38,True,40.37
7ae46d52,gravity,gravity_solver,22.12,True,22.12
7b060b56,gravity,gravity_solver,22.59,True,22.59
7b0766ff,gravity,gravity_solver,73.61,True,73.61
7b3b37d5,gravity,gravity_solver,25.51,True,25.51
7b47f88d,gravity,gravity_solver,9.00,True,9.0
7b9c21ea,gravity,gravity_solver,7.08,True,7.08
7bc73bd1,gravity,gravity_solver,119.47,True,119.46
7bc77ef3,gravity,gravity_solver,143.12,True,143.12
7c0a61a9,gravity,gravity_solver,118.90,True,118.9
7c30fc77,gravity,gravity_solver,33.15,True,33.15
7c3a313c,gravity,gravity_solver,81.89,True,81.89
7c68cc31,gravity,gravity_solver,26.34,True,26.34
7cf481af,gravity,gravity_solver,15.34,True,15.34
7d30aa09,gravity,gravity_solver,80.60,True,80.59
7d5a62f0,gravity,gravity_solver,41.93,True,41.93
7d6d58a3,gravity,gravity_solver,97.43,True,97.43
7d7e9602,gravity,gravity_solver,60.05,True,60.05
7dc294d8,gravity,gravity_solver,71.76,True,71.75
7dc2bd2d,gravity,gravity_solver,6.07,True,6.07
7dd5d514,gravity,gravity_solver,85.01,True,85.01
7dd9334d,gravity,gravity_solver,138.11,True,138.11
7e26adf6,gravity,gravity_solver,84.10,True,84.1
7e3e574b,gravity,gravity_solver,109.33,True,109.33
7e47c718,gravity,gravity_solver,62.61,True,62.61
7eb35361,gravity,gravity_solver,85.76,True,85.76
7ee39525,gravity,gravity_solver,145.57,True,145.57
7f2e9684,gravity,gravity_solver,17.06,True,17.06
7f693bf8,gravity,gravity_solver,92.23,True,92.23
7f8b8c7c,gravity,gravity_solver,20.60,True,20.6
7ff1a44d,gravity,gravity_solver,42.11,True,42.11
80076e4c,gravity,gravity_solver,144.02,True,144.02
801816a0,gravity,gravity_solver,37.42,True,37.42
80311ce2,gravity,gravity_solver,21.48,True,21.48
803e5dd1,gravity,gravity_solver,9.31,True,9.31
805242d9,gravity,gravity_solver,63.84,True,63.85
80761f89,gravity,gravity_solver,47.07,True,47.07
80ac5a9f,gravity,gravity_solver,27.31,True,27.31
81042133,gravity,gravity_solver,152.24,True,152.24
811a97f4,gravity,gravity_solver,57.56,True,57.56
81385151,gravity,gravity_solver,19.34,True,19.34
8138d35c,gravity,gravity_solver,213.37,True,213.37
814b1fef,gravity,gravity_solver,5.06,True,5.06
815f4dc5,gravity,gravity_solver,204.94,True,204.94
8164b9a1,gravity,gravity_solver,5.85,True,5.85
8171b6d9,gravity,gravity_solver,27.55,True,27.55
819c48f8,gravity,gravity_solver,86.36,True,86.36
824c9c37,gravity,gravity_solver,75.59,True,75.59
8266c488,gravity,gravity_solver,131.85,True,131.85
827a6b1b,gravity,gravity_solver,54.06,True,54.06
82be0b50,gravity,gravity_solver,79.86,True,79.86
82e5ffe6,gravity,gravity_solver,41.13,True,41.13
830cce4f,gravity,gravity_solver,6.68,True,6.68
832732a8,gravity,gravity_solver,16.11,True,16.11
83428303,gravity,gravity_solver,35.79,True,35.79
8387401f,gravity,gravity_solver,177.24,True,177.24
83a2d3e7,gravity,gravity_solver,16.80,True,16.8
83dcb60d,gravity,gravity_solver,49.63,True,49.63
8405e016,gravity,gravity_solver,74.21,True,74.21
842bd6bf,gravity,gravity_solver,142.38,True,142.37
843617ae,gravity,gravity_solver,78.64,True,78.64
84443cbe,gravity,gravity_solver,6.64,True,6.64
8471932e,gravity,gravity_solver,156.35,True,156.35
84ca908f,gravity,gravity_solver,34.49,True,34.49
84e9f6ff,gravity,gravity_solver,58.89,True,58.89
8526a49d,gravity,gravity_solver,103.04,True,103.04
853849cc,gravity,gravity_solver,14.73,True,14.73
853a0e3b,gravity,gravity_solver,76.82,True,76.83
85668c7e,gravity,gravity_solver,53.32,True,53.32
8582e414,gravity,gravity_solver,142.20,True,142.2
85a2e557,gravity,gravity_solver,23.50,True,23.5
85bc954c,gravity,gravity_solver,47.05,True,47.05
85e52efe,gravity,gravity_solver,32.01,True,32.01
86b8f246,gravity,gravity_solver,120.19,True,120.19
86c05d22,gravity,gravity_solver,95.78,True,95.78
875a4b4b,gravity,gravity_solver,64.50,True,64.5
878b30a1,gravity,gravity_solver,59.66,True,59.66
8795cc4c,gravity,gravity_solver,97.66,True,97.66
87bc4751,gravity,gravity_solver,34.14,True,34.14
87cc5c99,gravity,gravity_solver,12.56,True,12.56
87df28a6,gravity,gravity_solver,12.99,True,12.99
87eb7ce0,gravity,gravity_solver,29.13,True,29.13
884c4632,gravity,gravity_solver,60.48,True,60.48
8866c3fa,gravity,gravity_solver,212.43,True,212.43
88c170e5,gravity,gravity_solver,45.77,True,45.77
88e37622,gravity,gravity_solver,77.28,True,77.28
89372649,gravity,gravity_solver,24.38,True,24.38
89af5175,gravity,gravity_solver,29.78,True,29.78
89b232e6,gravity,gravity_solver,202.10,True,202.1
89cdf173,gravity,gravity_solver,119.11,True,119.1
89e9c89d,gravity,gravity_solver,135.82,True,135.82
89ec16a8,gravity,gravity_solver,65.61,True,65.61
89eef865,gravity,gravity_solver,30.38,True,30.38
89f164d6,gravity,gravity_solver,72.02,True,72.02
8a0c67a5,gravity,gravity_solver,6.80,True,6.8
8a24aef9,gravity,gravity_solver,138.45,True,138.45
8a2c5a6a,gravity,gravity_solver,26.51,True,26.51
8a345538,gravity,gravity_solver,57.42,True,57.42
8a6d10b1,gravity,gravity_solver,23.30,True,23.3
8a9ad640,gravity,gravity_solver,140.37,True,140.37
8ab01aff,gravity,gravity_solver,85.23,True,85.23
8aeb5015,gravity,gravity_solver,25.18,True,25.18
8afb53aa,gravity,gravity_solver,111.33,True,111.33
8b0a6cdf,gravity,gravity_solver,68.54,True,68.54
8b1925e2,gravity,gravity_solver,27.74,True,27.74
8b226055,gravity,gravity_solver,8.94,True,8.94
8b47cb08,gravity,gravity_solver,155.76,True,155.76
8b929fd5,gravity,gravity_solver,8.55,True,8.55
8bbb6458,gravity,gravity_solver,36.19,True,36.19
8c36a40e,gravity,gravity_solver,47.92,True,47.92
8c3ca7dc,gravity,gravity_solver,26.55,True,26.55
8c5d40ea,gravity,gravity_solver,44.81,True,44.81
8c633efd,gravity,gravity_solver,71.86,True,71.86
8c9e95a4,gravity,gravity_solver,197.61,True,197.61
8caa94ef,gravity,gravity_solver,15.03,True,15.03
8cba814f,gravity,gravity_solver,41.12,True,41.12
8d5d4262,gravity,gravity_solver,53.22,True,53.22
8de57d95,gravity,gravity_solver,15.65,True,15.64
8de7d8bc,gravity,gravity_solver,55.32,True,55.33
8e2b3c1c,gravity,gravity_solver,17.14,True,17.14
8e424099,gravity,gravity_solver,65.25,True,65.25
8e438ef9,gravity,gravity_solver,97.36,True,97.36
8e453b3c,gravity,gravity_solver,8.65,True,8.65
8e6bc995,gravity,gravity_solver,80.44,True,80.45
8e922a3a,gravity,gravity_solver,16.48,True,16.48
8eaf760c,gravity,gravity_solver,57.81,True,57.81
8ec8d10c,gravity,gravity_solver,48.97,True,48.97
8ece2bda,gravity,gravity_solver,23.41,True,23.41
8ed96b4b,gravity,gravity_solver,55.12,True,55.12
